id,pincode,po_del,state,gen_del,latV,longV,isMetro,isSpecDest
10507,413253,True,MAHARASHTRA,False,17.806144,75.6410989,1,0
10508,413219,True,MAHARASHTRA,False,17.520604,76.200702,1,0
10509,413217,True,MAHARASHTRA,False,17.520602,76.200705,1,0
10510,413221,True,MAHARASHTRA,False,17.4786506,75.7480431,1,0
10511,413410,True,MAHARASHTRA,False,18.02,75.63935,1,0
10512,413213,False,MAHARASHTRA,True,17.810388850000002,75.64366154999999,1,0
10513,413227,True,MAHARASHTRA,False,17.4519765,76.1772,1,0
10514,413222,True,MAHARASHTRA,False,17.696995899999997,75.8537497,1,0
10515,413403,True,MAHARASHTRA,False,18.45455,75.9005,1,0
10516,413404,True,MAHARASHTRA,False,18.64387,75.7643,1,0
10517,413248,True,MAHARASHTRA,False,17.806142,75.6410999,1,0
10518,413324,True,MAHARASHTRA,False,18.27805,75.07627,1,0
10519,413224,False,MAHARASHTRA,False,17.68715835,75.93229445,1,0
10520,413002,False,MAHARASHTRA,True,17.68315,75.895,1,0
10521,413008,True,MAHARASHTRA,False,17.5119494,75.8940512,1,0
10522,413255,False,MAHARASHTRA,True,18.10683,75.77747,1,0
10523,416218,True,MAHARASHTRA,False,16.33505556,74.28311111,1,0
10524,416120,True,MAHARASHTRA,False,16.75238889,74.59469444,1,0
10525,416107,True,MAHARASHTRA,False,16.58855556,74.57947222,1,0
10526,416138,True,MAHARASHTRA,False,16.703,74.442,1,0
10527,416109,True,MAHARASHTRA,True,16.44430556,74.25375,1,0
10528,416209,True,MAHARASHTRA,True,16.31566667,74.13744444,1,0
10529,416507,True,MAHARASHTRA,False,15.90333333,74.3275,1,0
10530,415805,True,MAHARASHTRA,False,16.6279444,73.3941181,1,0
10531,415609,True,MAHARASHTRA,False,17.27251665,73.5475073,1,0
10532,402202,True,MAHARASHTRA,False,18.5298399,72.9254497,1,0
10533,416524,True,MAHARASHTRA,False,16.0024722,73.5827681,1,0
10534,416420,True,MAHARASHTRA,False,16.81,74.61,1,0
10535,444804,True,MAHARASHTRA,False,21.06,77.55,1,0
10536,415615,True,MAHARASHTRA,False,17.1934,73.27669,1,0
10537,413412,True,MAHARASHTRA,False,17.935,75.2974,1,0
10538,413402,True,MAHARASHTRA,True,18.08356,75.85024,1,0
10539,441223,True,MAHARASHTRA,False,20.3458782,79.585628,1,0
10540,444907,True,MAHARASHTRA,False,21.5221944,78.2902778,1,0
10541,410202,True,MAHARASHTRA,True,18.8192588,73.2851919,1,0
10542,412110,True,MAHARASHTRA,False,18.541738,74.025228,1,0
10543,412207,True,MAHARASHTRA,True,18.4630636,74.1342646,1,0
10544,412215,True,MAHARASHTRA,False,18.960237,74.407727,1,0
10545,410501,True,MAHARASHTRA,True,18.739566,73.8625833,1,0
10546,413801,False,MAHARASHTRA,True,18.457878,74.5788333,1,0
10547,412101,False,MAHARASHTRA,True,18.681027800000003,73.7368333,1,0
10548,410509,True,MAHARASHTRA,False,19.1123244,73.6565645,1,0
10549,412408,True,MAHARASHTRA,False,19.067448,73.805643,1,0
10550,411025,True,MAHARASHTRA,True,18.383859,73.716387,1,0
10551,413106,False,MAHARASHTRA,True,18.11577,75.02722,1,0
10552,412303,True,MAHARASHTRA,True,18.2874272,74.1607192,1,0
10553,410502,True,MAHARASHTRA,False,19.209286,73.828987,1,0
10554,445323,True,MAHARASHTRA,False,19.7514,75.7138,1,0
10555,445211,True,MAHARASHTRA,False,19.6830277,77.5628055,1,0
10556,445102,True,MAHARASHTRA,False,20.4902222,77.8693888,1,0
10557,413715,True,MAHARASHTRA,False,19.559435,74.641873,1,0
10558,445110,True,MAHARASHTRA,False,20.2164166,78.9078888,1,0
10559,412404,True,MAHARASHTRA,False,18.930962,73.786022,1,0
10560,410515,True,MAHARASHTRA,False,18.8928736,73.85773850000001,1,0
10561,410405,True,MAHARASHTRA,True,18.753343,73.54064,1,0
10562,412203,True,MAHARASHTRA,True,18.509465,74.376341,1,0
10563,442102,True,MAHARASHTRA,False,20.72845,78.71,1,0
10564,410511,True,MAHARASHTRA,False,19.17867,73.92293749999999,1,0
10565,412306,True,MAHARASHTRA,False,18.105279,74.305229,1,0
10566,416143,True,MAHARASHTRA,False,16.61916667,74.48527778,1,0
10567,416101,False,MAHARASHTRA,True,16.77919444,74.55066667,1,0
10568,416114,True,MAHARASHTRA,True,16.86777778,74.18727778,1,0
10569,416111,True,MAHARASHTRA,False,20.4114,76.19907,1,0
10570,416106,True,MAHARASHTRA,False,16.4310833,74.1414444,1,0
10571,416104,True,MAHARASHTRA,False,16.69580556,74.60022222,1,0
10572,416103,True,MAHARASHTRA,True,16.73761111,74.60277778,1,0
10573,416112,True,MAHARASHTRA,True,16.4310833,74.1414444,1,0
10574,416205,True,MAHARASHTRA,False,16.4310833,74.1414444,1,0
10575,416001,False,MAHARASHTRA,True,16.421027780000003,74.14101389,1,0
10576,416230,True,MAHARASHTRA,False,16.77844444,74.05158333,1,0
10577,422308,True,MAHARASHTRA,False,19.96224,73.86842,1,0
10578,416203,True,MAHARASHTRA,True,16.625,74.39791667,1,0
10579,415104,True,MAHARASHTRA,False,17.40258805,74.3032058,1,0
10580,413304,False,MAHARASHTRA,True,17.713856,75.348505,1,0
10581,413101,True,MAHARASHTRA,True,17.887408999999998,75.0305995,1,0
10582,413212,True,MAHARASHTRA,False,17.899568000000002,75.546119,1,0
10583,413322,True,MAHARASHTRA,False,17.346821,75.4045375,1,0
10584,413309,True,MAHARASHTRA,False,17.298073000000002,75.225296,1,0
10585,413202,True,MAHARASHTRA,False,18.2525275,75.163129,1,0
10586,413302,True,MAHARASHTRA,False,17.892278,75.314979,1,0
10587,413203,False,MAHARASHTRA,True,18.379492,75.190183,1,0
10588,410513,True,MAHARASHTRA,False,18.829045999999998,73.65204299999999,1,0
10589,412109,True,MAHARASHTRA,True,18.737008449999998,73.7599666,1,0
10590,410402,True,MAHARASHTRA,False,18.75384,73.38978449999999,1,0
10591,416528,True,MAHARASHTRA,False,15.98373865,73.6939231,1,0
10592,413006,False,MAHARASHTRA,True,17.6709444,75.9363611,1,0
10593,422305,True,MAHARASHTRA,False,20.080114,74.2279421,1,0
10594,416110,True,MAHARASHTRA,False,16.80919444,74.42130556,1,0
10595,416146,True,MAHARASHTRA,False,16.72630556,74.48433333,1,0
10596,416121,True,MAHARASHTRA,False,16.70777778,74.47808333,1,0
10597,416108,True,MAHARASHTRA,False,16.61419444,74.62197222,1,0
10598,416231,True,MAHARASHTRA,False,16.36025,74.01280556,1,0
10599,416005,False,MAHARASHTRA,True,16.705180560000002,74.26063889,1,0
10600,416105,True,MAHARASHTRA,False,16.4310833,74.1414444,1,0
10601,413223,True,MAHARASHTRA,False,18.173581,75.264677,1,0
10602,416102,True,MAHARASHTRA,False,16.72666667,74.54480556,1,0
10603,416113,False,MAHARASHTRA,False,16.64554165,74.1707222,1,0
10604,414609,True,MAHARASHTRA,False,19.4841329,74.94795435,1,0
10605,413716,True,MAHARASHTRA,False,19.459626,74.667855,1,0
10606,422620,True,MAHARASHTRA,False,19.392831,74.177575,1,0
10607,413718,True,MAHARASHTRA,False,19.682816,74.654682,1,0
10608,413717,True,MAHARASHTRA,True,19.558806,74.707369,1,0
10609,413710,True,MAHARASHTRA,False,19.530220999999997,74.5642695,1,0
10610,423602,True,MAHARASHTRA,False,19.910234,74.355815,1,0
10611,423601,True,MAHARASHTRA,True,19.877641,74.44377,1,0
10612,422610,True,MAHARASHTRA,False,19.4068435,73.993287,1,0
10613,414604,True,MAHARASHTRA,False,19.425542110000002,75.07423169,1,0
10614,414603,True,MAHARASHTRA,True,19.58027,75.0124073,1,0
10615,400021,False,MAHARASHTRA,True,18.9305,72.8250833,1,0
10616,413721,True,MAHARASHTRA,False,19.518905,74.7183609,1,0
10617,413707,True,MAHARASHTRA,False,19.6210289,74.83754535,1,0
10618,423107,True,MAHARASHTRA,True,19.6809195,74.47884811,1,0
10619,413706,True,MAHARASHTRA,False,19.439868779999998,74.497437,1,0
10620,441304,True,MAHARASHTRA,False,21.407261,78.531,1,0
10621,441305,True,MAHARASHTRA,False,21.3203889,78.45317,1,0
10622,414505,True,MAHARASHTRA,False,19.18,73.11,1,0
10623,410406,True,MAHARASHTRA,False,18.681044550000003,73.51984999999999,1,0
10624,413705,False,MAHARASHTRA,True,19.39940202,74.666221835,1,0
10625,422604,True,MAHARASHTRA,False,19.5388165,73.8173695,1,0
10626,413719,True,MAHARASHTRA,False,19.69113889,74.55047222,1,0
10627,413708,True,MAHARASHTRA,False,19.8311385,74.56978928,1,0
10628,422622,True,MAHARASHTRA,False,19.3515,74.2986,1,0
10629,422605,False,MAHARASHTRA,True,19.5625905,74.213090595,1,0
10630,402404,True,MAHARASHTRA,False,18.14995445,72.98447475,1,0
10631,402103,True,MAHARASHTRA,True,18.142094999999998,73.3046507,1,0
10632,402401,True,MAHARASHTRA,False,18.34288315,72.94355165,1,0
10633,402304,True,MAHARASHTRA,False,18.4432561,73.20559945,1,0
10634,422602,True,MAHARASHTRA,False,19.282466499999998,74.099402,1,0
10635,413723,True,MAHARASHTRA,False,19.722442,74.62244444,1,0
10636,423604,True,MAHARASHTRA,False,19.940759,74.28986111,1,0
10637,423607,True,MAHARASHTRA,False,19.961684835,74.31754661,1,0
10638,422603,True,MAHARASHTRA,False,19.511496,74.0911435,1,0
10639,413712,True,MAHARASHTRA,False,19.5892633,74.503481,1,0
10640,413722,True,MAHARASHTRA,False,19.349742465,74.63326169999999,1,0
10641,441105,True,MAHARASHTRA,False,21.367456,79.163908,1,0
10642,441106,True,MAHARASHTRA,True,21.335599,79.32684,1,0
10643,441303,True,MAHARASHTRA,False,21.45516465,78.44738484999999,1,0
10644,441113,True,MAHARASHTRA,False,21.3443532,79.04886450000001,1,0
10645,413703,True,MAHARASHTRA,True,18.845,74.63499999999999,1,0
10646,422608,True,MAHARASHTRA,False,19.36288889,74.11241667,1,0
10647,423603,True,MAHARASHTRA,True,19.914342505,74.5545931,1,0
10648,441502,True,MAHARASHTRA,False,21.30939465,78.850574,1,0
10649,413206,True,MAHARASHTRA,False,18.279741,75.065976,1,0
10650,413317,True,MAHARASHTRA,False,17.540056,75.26249,1,0
10651,413315,True,MAHARASHTRA,False,17.7667805,75.230332,1,0
10652,442201,True,MAHARASHTRA,True,20.9487,78.22508099999999,1,0
10653,442202,True,MAHARASHTRA,False,21.2047647,78.1922322,1,0
10654,442101,True,MAHARASHTRA,True,20.64706,78.4864775,1,0
10655,413736,True,MAHARASHTRA,True,19.57777778,74.432045,1,0
10656,441107,True,MAHARASHTRA,True,21.305863,78.9204444,1,0
10657,441306,True,MAHARASHTRA,False,21.3825225,78.9083225,1,0
10658,423605,True,MAHARASHTRA,True,19.7906002,74.381592445,1,0
10659,402209,True,MAHARASHTRA,True,18.6723979,72.9025591,1,0
10660,402301,False,MAHARASHTRA,True,18.046007600000003,73.3995453,1,0
10661,402104,True,MAHARASHTRA,True,18.2333341,73.28019905,1,0
10662,402105,True,MAHARASHTRA,False,18.1454767,73.0854903,1,0
10663,402309,True,MAHARASHTRA,True,18.0982204,73.4525453,1,0
10664,402305,True,MAHARASHTRA,False,18.193065,73.4062404,1,0
10665,402120,True,MAHARASHTRA,False,18.3470692,73.2971347,1,0
10666,410205,True,MAHARASHTRA,True,18.576539099999998,73.2540253,1,0
10667,402107,True,MAHARASHTRA,True,18.75050765,73.07159185,1,0
10668,441203,False,MAHARASHTRA,True,20.845428,79.331447,1,0
10669,424102,True,MAHARASHTRA,False,20.456818,75.003061,1,0
10670,424202,True,MAHARASHTRA,False,20.6655175,75.3479851,1,0
10671,425420,True,MAHARASHTRA,False,21.042874,75.0614645,1,0
10672,425401,False,MAHARASHTRA,True,21.042874,75.061463,1,0
10673,425003,True,MAHARASHTRA,True,20.989181000000002,75.57535,1,0
10674,425105,True,MAHARASHTRA,True,20.9868,75.24405,1,0
10675,442301,False,MAHARASHTRA,True,20.554451,78.836187,1,0
10676,442203,True,MAHARASHTRA,False,21.15514,78.47393,1,0
10677,442106,True,MAHARASHTRA,False,20.9677,78.35366135000001,1,0
10678,442306,True,MAHARASHTRA,False,20.61977,78.33728,1,0
10679,442302,True,MAHARASHTRA,True,20.7221361,78.34770935,1,0
10680,421402,True,MAHARASHTRA,False,19.3504,73.6022,1,0
10681,421201,False,MAHARASHTRA,True,19.211988849999997,73.08664999999999,1,0
10682,421602,True,MAHARASHTRA,True,19.6451,73.4743,1,0
10683,421306,False,MAHARASHTRA,True,19.2174722,73.169525,1,0
10684,421403,True,MAHARASHTRA,False,19.770479,74.2541472,1,0
10685,421503,True,MAHARASHTRA,True,19.349288899999998,74.721,1,0
10686,421401,True,MAHARASHTRA,True,19.251485,73.387887,1,0
10687,421103,True,MAHARASHTRA,True,19.2412071,73.1290546,1,0
10688,421601,True,MAHARASHTRA,True,19.406334,73.3074868,1,0
10689,400608,False,MAHARASHTRA,True,19.2183417,72.9780767,1,0
10690,421302,False,MAHARASHTRA,True,19.2900734,73.0482822,1,0
10691,402117,True,MAHARASHTRA,False,18.1975849,73.2472054,1,0
10692,402106,True,MAHARASHTRA,True,18.570790950000003,73.1071513,1,0
10693,402122,True,MAHARASHTRA,False,18.17207345,73.18181394999999,1,0
10694,402110,True,MAHARASHTRA,False,18.0483172,73.0472853,1,0
10695,402111,True,MAHARASHTRA,False,18.2928,73.12415709999999,1,0
10696,402112,True,MAHARASHTRA,False,18.3280033,73.21639264999999,1,0
10697,402306,True,MAHARASHTRA,False,18.129827849999998,73.5673218,1,0
10698,402307,True,MAHARASHTRA,False,17.9392051,73.3895833,1,0
10699,402113,True,MAHARASHTRA,False,18.0962314,73.0030153,1,0
10700,421301,False,MAHARASHTRA,True,19.2448056,73.1317778,1,0
10701,442304,True,MAHARASHTRA,True,20.5842044,78.752576,1,0
10702,416526,True,MAHARASHTRA,False,16.4310833,74.1414444,1,0
10703,416508,True,MAHARASHTRA,True,15.98852778,74.37980556,1,0
10704,416204,True,MAHARASHTRA,False,16.69047222,74.11783333,1,0
10705,416503,True,MAHARASHTRA,False,16.4310833,74.1414444,1,0
10706,415101,True,MAHARASHTRA,False,16.4310833,74.1414444,1,0
10707,416223,True,MAHARASHTRA,False,16.32902778,74.12866667,1,0
10708,441214,True,MAHARASHTRA,False,21.146628200000002,76.95701585,1,0
10709,416122,False,MAHARASHTRA,True,16.76225,74.26586111,1,0
10710,416219,True,MAHARASHTRA,True,16.39819444,74.1905,1,0
10711,416504,True,MAHARASHTRA,True,16.05755556,74.32347222,1,0
10712,416551,True,MAHARASHTRA,False,16.21288889,74.42958333,1,0
10713,416202,True,MAHARASHTRA,False,16.65691667,74.36716667,1,0
10714,416118,True,MAHARASHTRA,False,16.72591667,74.35730556,1,0
10715,416235,False,MAHARASHTRA,False,16.42541667,74.29941667,1,0
10716,416214,True,MAHARASHTRA,False,16.91036111,74.04566667,1,0
10717,416215,True,MAHARASHTRA,False,21.43108333,76.11908333,1,0
10718,416232,True,MAHARASHTRA,False,16.54263889,74.25677778,1,0
10719,416220,True,MAHARASHTRA,True,16.24519444,74.25183333,1,0
10720,421605,True,MAHARASHTRA,True,19.26829915,73.1655114,1,0
10721,400612,True,MAHARASHTRA,True,19.1785601,73.038396,1,0
10722,421204,True,MAHARASHTRA,True,19.17279635,73.06866345,1,0
10723,421505,True,MAHARASHTRA,True,19.19915485,73.2053115,1,0
10724,421312,True,MAHARASHTRA,True,19.528950350000002,73.1001623,1,0
10725,416221,True,MAHARASHTRA,False,17.02597222,74.36955556,1,0
10726,415605,False,MAHARASHTRA,True,17.533306500000002,73.5166935,1,0
10727,415726,True,MAHARASHTRA,False,17.35705,73.3543,1,0
10728,402115,True,MAHARASHTRA,False,18.0775402,73.3343502,1,0
10729,412409,True,MAHARASHTRA,False,19.2716164,73.93121515,1,0
10730,412403,True,MAHARASHTRA,False,18.8286855,74.0600271,1,0
10731,413110,True,MAHARASHTRA,False,18.150012,74.583288,1,0
10732,416413,True,MAHARASHTRA,False,17.27,75.6,1,0
10733,416414,True,MAHARASHTRA,True,16.86,74.74,1,0
10734,416415,False,MAHARASHTRA,True,16.814999999999998,74.57,1,0
10735,415401,True,MAHARASHTRA,False,16.97,74.2050556,1,0
10736,416301,True,MAHARASHTRA,True,16.95,74.40033335,1,0
10737,415301,True,MAHARASHTRA,True,17.42,74.94,1,0
10738,416302,True,MAHARASHTRA,False,16.855,74.51093055,1,0
10739,415402,True,MAHARASHTRA,False,17.004388900000002,74.00627779999999,1,0
10740,416304,True,MAHARASHTRA,False,16.9058611,74.6007222,1,0
10741,415305,True,MAHARASHTRA,True,17.3,74.4,1,0
10742,402126,True,MAHARASHTRA,False,18.4951675,73.17657425,1,0
10743,416314,True,MAHARASHTRA,False,17.0348056,74.62,1,0
10744,415412,True,MAHARASHTRA,False,16.9,74.15,1,0
10745,415303,True,MAHARASHTRA,False,17.21,74.36500000000001,1,0
10746,415315,True,MAHARASHTRA,False,17.51,74.93,1,0
10747,415304,True,MAHARASHTRA,True,17.29,74.33135335,1,0
10748,402102,True,MAHARASHTRA,False,18.0986201,73.32027264999999,1,0
10749,402402,True,MAHARASHTRA,False,18.26040655,72.9502258,1,0
10750,415603,True,MAHARASHTRA,False,17.579671349999998,73.4939375,1,0
10751,402204,True,MAHARASHTRA,True,18.6288807,72.9019996,1,0
10752,424203,True,MAHARASHTRA,False,20.56490025,75.17608105,1,0
10753,425102,True,MAHARASHTRA,False,21.037981000000002,75.6078495,1,0
10754,416201,True,MAHARASHTRA,True,16.80686111,74.11130556,1,0
10755,441207,True,MAHARASHTRA,False,20.6200556,79.563154,1,0
10756,442606,True,MAHARASHTRA,False,20.021199,80.003183,1,0
10757,431102,False,MAHARASHTRA,False,20.07765,75.190836,1,0
10758,431109,True,MAHARASHTRA,True,19.70616,75.0085339,1,0
10759,431103,True,MAHARASHTRA,True,20.266706,75.133292,1,0
10760,412102,False,MAHARASHTRA,False,18.124077,74.223435,1,0
10761,413132,True,MAHARASHTRA,True,18.20994,74.92693,1,0
10762,425303,False,MAHARASHTRA,False,18.995568,75.791871,1,0
10763,425304,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10764,425310,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10765,425201,False,MAHARASHTRA,True,18.995568,75.791871,1,0
10766,425503,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10767,425507,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10768,425504,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10769,425327,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10770,425524,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10771,425306,False,MAHARASHTRA,True,20.90164,74.782369,1,0
10772,425309,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10773,425506,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10774,425508,True,MAHARASHTRA,True,20.90164,74.782369,1,0
10775,425307,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10776,425311,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10777,431101,True,MAHARASHTRA,False,20.011690950000002,75.235646,1,0
10778,423702,False,MAHARASHTRA,False,20.23685,74.39736,1,0
10779,431118,True,MAHARASHTRA,False,20.533313,75.72432,1,0
10780,431112,True,MAHARASHTRA,True,20.2728,75.61775,1,0
10781,431135,True,MAHARASHTRA,False,20.300005,75.61775,1,0
10782,421603,True,MAHARASHTRA,True,19.53501945,73.5835611,1,0
10783,421102,True,MAHARASHTRA,True,19.27405,73.173,1,0
10784,425302,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10785,413314,True,MAHARASHTRA,False,17.312884,75.039358,1,0
10786,442704,True,MAHARASHTRA,False,19.817649,80.002983,1,0
10787,425203,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10788,431131,True,MAHARASHTRA,True,19.119579,76.186344,1,0
10789,431125,True,MAHARASHTRA,False,18.812985,75.791871,1,0
10790,431515,False,MAHARASHTRA,True,18.826546999999998,76.5419205,1,0
10791,414204,True,MAHARASHTRA,False,18.840396,75.556782,1,0
10792,413229,True,MAHARASHTRA,False,18.943471,75.4464895,1,0
10793,414205,True,MAHARASHTRA,False,19.001022,75.60626,1,0
10794,413249,True,MAHARASHTRA,False,19.0612195,75.4155345,1,0
10795,431129,True,MAHARASHTRA,False,19.207977,75.997843,1,0
10796,431130,True,MAHARASHTRA,False,19.2362395,75.57752099999999,1,0
10797,431530,True,MAHARASHTRA,False,18.921804,76.440401,1,0
10798,431144,True,MAHARASHTRA,False,18.971571,76.0015815,1,0
10799,431120,True,MAHARASHTRA,False,20.300011,75.64999,1,0
10800,431008,True,MAHARASHTRA,True,19.653335,76.208415,1,0
10801,431124,True,MAHARASHTRA,False,18.901357,76.068199,1,0
10802,442705,True,MAHARASHTRA,False,19.305828,79.969125,1,0
10803,442703,True,MAHARASHTRA,True,19.4240833,80.613265,1,0
10804,442914,True,MAHARASHTRA,False,20.266,79.0136,1,0
10805,441208,True,MAHARASHTRA,False,20.477793,79.966831,1,0
10806,442707,True,MAHARASHTRA,False,19.747705,79.825472,1,0
10807,442701,True,MAHARASHTRA,True,19.914912649999998,79.35820645000001,1,0
10808,442917,True,MAHARASHTRA,False,19.7803611,79.1287469,1,0
10809,441226,True,MAHARASHTRA,False,20.1063035,79.689499,1,0
10810,442902,True,MAHARASHTRA,True,20.0969444,79.1604971,1,0
10811,442710,True,MAHARASHTRA,False,19.390279,80.2672145,1,0
10812,444203,True,MAHARASHTRA,True,20.7937075,76.6981255,1,0
10813,423109,True,MAHARASHTRA,True,19.789250000000003,74.474392945,1,0
10814,431211,True,MAHARASHTRA,False,19.38164,76.058,1,0
10815,431207,True,MAHARASHTRA,False,19.5231299,75.8224235,1,0
10816,431132,True,MAHARASHTRA,False,20.5307,75.82533,1,0
10817,431208,True,MAHARASHTRA,False,19.35697,77.7825,1,0
10818,431214,True,MAHARASHTRA,False,20.3326,75.71382,1,0
10819,444204,True,MAHARASHTRA,False,21.1657,76.69265,1,0
10820,415306,True,MAHARASHTRA,False,17.35815655,74.86809255,1,0
10821,416306,True,MAHARASHTRA,False,16.93755555,74.64500000000001,1,0
10822,415308,True,MAHARASHTRA,False,17.395000000000003,74.87,1,0
10823,416308,False,MAHARASHTRA,False,17.09,74.45,1,0
10824,416436,True,MAHARASHTRA,True,16.87,74.62,1,0
10825,425505,True,MAHARASHTRA,False,20.90164,74.782369,1,0
10826,442403,True,MAHARASHTRA,True,19.7443666,79.26335555,1,0
10827,416234,True,MAHARASHTRA,True,16.38294444,74.16888889,1,0
10828,415302,True,MAHARASHTRA,False,17.1024028,74.29,1,0
10829,415413,True,MAHARASHTRA,False,17.027402799999997,74.41091664999999,1,0
10830,416315,True,MAHARASHTRA,False,16.958007799999997,74.51416664999999,1,0
10831,415403,True,MAHARASHTRA,False,17.27683335,74.14875,1,0
10832,415307,True,MAHARASHTRA,True,17.27,74.715,1,0
10833,415405,True,MAHARASHTRA,False,18.97,73.14500000000001,1,0
10834,416309,True,MAHARASHTRA,False,17.1,74.45,1,0
10835,415309,True,MAHARASHTRA,False,17.26,74.71,1,0
10836,415310,True,MAHARASHTRA,False,17.26,74.71,1,0
10837,416408,True,MAHARASHTRA,False,17.0265972,74.6848611,1,0
10838,416310,False,MAHARASHTRA,True,17.09229165,74.4639722,1,0
10839,415407,True,MAHARASHTRA,False,17.03,74.21,1,0
10840,416605,True,MAHARASHTRA,False,16.0364547,73.5023922,1,0
10841,416614,True,MAHARASHTRA,False,16.21869445,73.48237499999999,1,0
10842,416628,True,MAHARASHTRA,False,16.1753892,73.7213,1,0
10843,416632,True,MAHARASHTRA,False,16.1754997,73.8578056,1,0
10844,416612,True,MAHARASHTRA,False,16.3780833,73.4100833,1,0
10845,416602,False,MAHARASHTRA,True,16.2796522,73.66732,1,0
10846,416603,True,MAHARASHTRA,False,16.162073499999998,73.63701520000001,1,0
10847,416604,True,MAHARASHTRA,False,16.0850556,73.5865653,1,0
10848,415404,True,MAHARASHTRA,False,17.198152800000003,73.77630554999999,1,0
10849,415414,False,MAHARASHTRA,False,17.0732639,74.28355555,1,0
10850,415408,True,MAHARASHTRA,False,17.01,74.11,1,0
10851,415311,False,MAHARASHTRA,True,17.2743889,74.5386111,1,0
10852,416313,True,MAHARASHTRA,False,16.49,74.23,1,0
10853,415415,True,MAHARASHTRA,False,18.97,73.14,1,0
10854,415637,True,MAHARASHTRA,False,17.1266365,73.45263415,1,0
10855,416712,True,MAHARASHTRA,False,16.90065,73.52491545000001,1,0
10856,415804,True,MAHARASHTRA,False,17.09362,73.6579,1,0
10857,416608,True,MAHARASHTRA,False,16.1709543,73.5403361,1,0
10858,416804,True,MAHARASHTRA,False,16.498073599999998,73.39751179999999,1,0
10859,416707,True,MAHARASHTRA,False,16.5485135,73.6808245,1,0
10860,416713,True,MAHARASHTRA,False,16.75277745,73.45035,1,0
10861,415619,True,MAHARASHTRA,False,17.01715,73.4139,1,0
10862,422205,True,MAHARASHTRA,False,20.24905595,73.9240008,1,0
10863,422306,True,MAHARASHTRA,True,20.175,74.2747,1,0
10864,423105,True,MAHARASHTRA,True,20.5905,74.67396,1,0
10865,423104,False,MAHARASHTRA,True,20.306386,74.43975,1,0
10866,423403,True,MAHARASHTRA,False,20.13725,74.55474699999999,1,0
10867,423204,True,MAHARASHTRA,False,20.5726683,74.420287,1,0
10868,423106,True,MAHARASHTRA,False,20.306386,74.655928,1,0
10869,423212,True,MAHARASHTRA,False,20.518295950000002,74.5718225,1,0
10870,422303,True,MAHARASHTRA,True,20.05486305,74.104658,1,0
10871,423301,False,MAHARASHTRA,True,20.59053,74.198715,1,0
10872,424109,True,MAHARASHTRA,False,20.306387,74.655929,1,0
10873,422209,True,MAHARASHTRA,True,20.1391613,74.109816,1,0
10874,423108,True,MAHARASHTRA,False,20.554431,74.36565,1,0
10875,415807,True,MAHARASHTRA,False,17.33626,74.03393,1,0
10876,415626,True,MAHARASHTRA,False,16.7842,73.36081,1,0
10877,423208,True,MAHARASHTRA,False,20.41735,74.4195,1,0
10878,423302,True,MAHARASHTRA,False,20.59053,74.198714,1,0
10879,415406,True,MAHARASHTRA,False,17.0907361,74.2060139,1,0
10880,415409,True,MAHARASHTRA,True,17.02,74.28,1,0
10881,415410,True,MAHARASHTRA,True,17.09,74.14,1,0
10882,415411,True,MAHARASHTRA,False,16.94,74.29,1,0
10883,423110,True,MAHARASHTRA,False,20.4174,74.31845,1,0
10884,423117,True,MAHARASHTRA,False,20.3123035,74.1834435,1,0
10885,423206,True,MAHARASHTRA,False,20.5499419,74.528745,1,0
10886,423213,True,MAHARASHTRA,False,20.554431,74.2956765,1,0
10887,423203,False,MAHARASHTRA,True,20.55775595,74.5195895,1,0
10888,431205,True,MAHARASHTRA,False,19.6142775,75.7850085,1,0
10889,431152,True,MAHARASHTRA,False,19.9386778,75.2702655,1,0
10890,416613,True,MAHARASHTRA,False,16.4098399,73.4146246,1,0
10891,416620,True,MAHARASHTRA,False,16.2241443,73.7588952,1,0
10892,416703,True,MAHARASHTRA,False,16.5387898,73.6208056,1,0
10893,416630,True,MAHARASHTRA,False,16.2820094,73.4516608,1,0
10894,416811,True,MAHARASHTRA,False,16.4837592,73.5333405,1,0
10895,416601,True,MAHARASHTRA,False,16.3860043,73.7360553,1,0
10896,416616,True,MAHARASHTRA,False,16.2560606,73.5691803,1,0
10897,416609,True,MAHARASHTRA,False,16.2545528,73.813535,1,0
10898,416610,True,MAHARASHTRA,False,16.37687495,73.59051310000001,1,0
10899,416812,True,MAHARASHTRA,False,16.0805486,73.6886442,1,0
10900,416611,True,MAHARASHTRA,False,16.3441093,73.495091,1,0
10901,416801,True,MAHARASHTRA,False,16.44179465,73.62743015,1,0
